,datetime,lat,lng,counts,date
2580,2021-08-18 15:49:07,22.5455,114.0683,1,2021-08-18
2581,2021-08-18 15:52:15,20.2457,-99.0,1,2021-08-18
2582,2021-08-18 15:52:47,55.7522,37.6156,1,2021-08-18
2583,2021-08-18 15:56:59,49.6117,6.13,1,2021-08-18
2584,2021-08-18 16:05:09,39.9075,116.3972,1,2021-08-18
2585,2021-08-18 16:05:25,23.1167,113.25,1,2021-08-18
2586,2021-08-18 16:06:01,23.2329,-106.0,1,2021-08-18
2587,2021-08-18 16:07:54,36.175,-115.0,1,2021-08-18
2588,2021-08-18 16:09:02,52.374,4.8897,1,2021-08-18
2589,2021-08-18 16:14:19,40.7402,-73.0,1,2021-08-18
2590,2021-08-18 16:15:01,40.767,-72.0,1,2021-08-18
2591,2021-08-18 16:16:11,45.8144,15.978,1,2021-08-18
2592,2021-08-18 16:35:54,21.1861,106.0763,1,2021-08-18
2593,2021-08-18 16:35:57,14.2278,100.5759,1,2021-08-18
2594,2021-08-18 16:36:27,50.1155,8.6842,1,2021-08-18
2595,2021-08-18 16:37:06,21.2333,81.6333,1,2021-08-18
2596,2021-08-18 16:37:49,59.3294,18.0687,1,2021-08-18
2597,2021-08-18 16:37:55,22.2783,114.1747,1,2021-08-18
2598,2021-08-18 16:37:59,40.7402,-73.0,1,2021-08-18
2599,2021-08-18 16:38:53,51.5085,0.0,1,2021-08-18
2600,2021-08-18 16:39:57,60.354,24.9794,1,2021-08-18
2601,2021-08-18 16:41:30,0.3163,32.5822,1,2021-08-18
2602,2021-08-18 16:42:12,36.175,-115.0,1,2021-08-18
2603,2021-08-18 16:46:02,21.1861,106.0763,1,2021-08-18
2604,2021-08-18 16:47:23,50.1155,8.6842,1,2021-08-18
2605,2021-08-18 16:48:22,21.0245,105.8412,1,2021-08-18
2606,2021-08-18 16:49:39,34.2583,108.9286,1,2021-08-18
2607,2021-08-18 16:50:23,13.2257,77.575,1,2021-08-18
2608,2021-08-18 16:51:13,1.3215,103.6957,1,2021-08-18
2609,2021-08-18 16:51:25,1.2897,103.8501,1,2021-08-18
2610,2021-08-18 16:51:29,40.8043,-74.0,1,2021-08-18
2611,2021-08-18 16:52:33,51.5085,0.0,1,2021-08-18
2612,2021-08-18 16:54:49,52.374,4.8897,1,2021-08-18
2613,2021-08-18 16:55:52,39.9075,116.3972,1,2021-08-18
2614,2021-08-18 16:56:59,22.5455,114.0683,1,2021-08-18
2615,2021-08-18 16:57:11,39.9075,116.3972,1,2021-08-18
2616,2021-08-18 16:58:28,21.0245,105.8412,1,2021-08-18
2617,2021-08-18 17:05:49,52.374,4.8897,1,2021-08-18
2618,2021-08-18 17:06:08,21.1861,106.0763,1,2021-08-18
2619,2021-08-18 17:18:24,31.2222,121.4581,1,2021-08-18
2620,2021-08-18 17:19:33,47.4984,19.0404,1,2021-08-18
2621,2021-08-18 17:20:34,1.3215,103.6957,1,2021-08-18
2622,2021-08-18 17:20:53,39.0437,-77.0,1,2021-08-18
2623,2021-08-18 17:23:31,50.1155,8.6842,1,2021-08-18
2624,2021-08-18 17:23:59,50.1155,8.6842,1,2021-08-18
2625,2021-08-18 17:24:06,39.9075,116.3972,1,2021-08-18
2626,2021-08-18 17:25:09,52.374,4.8897,1,2021-08-18
2627,2021-08-18 17:25:19,37.566,126.9784,1,2021-08-18
2628,2021-08-18 17:26:09,23.1167,113.25,1,2021-08-18
2629,2021-08-18 17:28:07,50.4779,12.3713,1,2021-08-18
2630,2021-08-18 17:33:29,40.7143,-74.0,1,2021-08-18
2631,2021-08-18 17:34:33,50.1155,8.6842,1,2021-08-18
2632,2021-08-18 17:35:11,37.4922,15.0704,1,2021-08-18
2633,2021-08-18 17:35:44,24.8036,120.9686,1,2021-08-18
2634,2021-08-18 17:36:01,40.8344,-74.0,1,2021-08-18
2635,2021-08-18 17:37:07,19.0728,72.8826,1,2021-08-18
2636,2021-08-18 17:38:00,34.0522,-118.0,1,2021-08-18
2637,2021-08-18 17:38:28,40.8344,-74.0,1,2021-08-18
2638,2021-08-18 17:39:07,45.4643,9.1895,1,2021-08-18
2639,2021-08-18 17:39:37,51.5085,0.0,1,2021-08-18
2640,2021-08-18 17:39:45,35.6895,139.6917,1,2021-08-18
2641,2021-08-18 17:40:54,37.566,126.9784,1,2021-08-18
2642,2021-08-18 17:43:13,3.1412,101.6865,1,2021-08-18
2643,2021-08-18 17:43:29,50.1155,8.6842,1,2021-08-18
2644,2021-08-18 17:43:47,52.374,4.8897,1,2021-08-18
2645,2021-08-18 17:44:57,39.9075,116.3972,1,2021-08-18
2646,2021-08-18 17:46:27,41.2619,-95.0,1,2021-08-18
2647,2021-08-18 17:46:37,30.2936,120.1614,1,2021-08-18
2648,2021-08-18 17:47:44,23.1167,113.25,1,2021-08-18
2649,2021-08-18 17:52:49,22.5455,114.0683,1,2021-08-18
2650,2021-08-18 18:05:35,48.8534,2.3488,1,2021-08-18
2651,2021-08-18 18:08:14,37.3483,-121.0,1,2021-08-18
2652,2021-08-18 18:10:18,56.9972,40.9714,1,2021-08-18
2653,2021-08-18 18:14:59,13.2257,77.575,1,2021-08-18
2654,2021-08-18 18:17:00,1.3215,103.6957,1,2021-08-18
2655,2021-08-18 18:19:33,37.3483,-121.0,1,2021-08-18
2656,2021-08-18 18:24:45,52.374,4.8897,1,2021-08-18
2657,2021-08-18 18:24:59,43.8664,10.3446,1,2021-08-18
2658,2021-08-18 18:27:22,23.1167,113.25,1,2021-08-18
2659,2021-08-18 18:27:22,33.769,-89.0,1,2021-08-18
2660,2021-08-18 18:28:19,53.4809,-2.0,1,2021-08-18
2661,2021-08-18 18:28:50,48.8534,2.3488,1,2021-08-18
2662,2021-08-18 18:30:15,33.7215,73.0433,1,2021-08-18
2663,2021-08-18 18:30:53,1.2897,103.8501,1,2021-08-18
2664,2021-08-18 18:31:26,4.6097,-74.0,1,2021-08-18
2665,2021-08-18 18:32:49,52.374,4.8897,1,2021-08-18
2666,2021-08-18 18:33:48,49.6117,6.13,1,2021-08-18
2667,2021-08-18 18:34:50,40.8043,-74.0,1,2021-08-18
2668,2021-08-18 18:35:49,22.5455,114.0683,1,2021-08-18
2669,2021-08-18 18:42:18,52.374,4.8897,1,2021-08-18
2670,2021-08-18 18:43:04,23.1167,113.25,1,2021-08-18
2671,2021-08-18 18:43:47,48.8534,2.3488,1,2021-08-18
2672,2021-08-18 18:44:16,52.5244,13.4105,1,2021-08-18
2673,2021-08-18 18:45:17,13.2257,77.575,1,2021-08-18
2674,2021-08-18 18:45:20,23.1167,113.25,1,2021-08-18
2675,2021-08-18 18:45:32,16.0678,108.2208,1,2021-08-18
2676,2021-08-18 18:45:35,16.0678,108.2208,1,2021-08-18
2677,2021-08-18 18:46:13,10.823,106.6296,1,2021-08-18
2678,2021-08-18 18:46:29,16.0678,108.2208,1,2021-08-18
2679,2021-08-18 18:46:46,40.8344,-74.0,1,2021-08-18
2680,2021-08-18 18:47:47,10.823,106.6296,1,2021-08-18
2681,2021-08-18 18:47:50,17.4157,102.7859,1,2021-08-18
2682,2021-08-18 18:49:29,13.2257,77.575,1,2021-08-18
2683,2021-08-18 18:51:58,40.7402,-73.0,1,2021-08-18
2684,2021-08-18 18:53:53,6.4541,3.3947,1,2021-08-18
2685,2021-08-18 18:57:37,10.823,106.6296,1,2021-08-18
2686,2021-08-18 18:57:49,10.823,106.6296,1,2021-08-18
2687,2021-08-18 18:58:00,17.4157,102.7859,1,2021-08-18
2688,2021-08-18 18:58:12,40.8344,-74.0,1,2021-08-18
2689,2021-08-18 19:03:57,22.5455,114.0683,1,2021-08-18
2690,2021-08-18 19:17:56,10.823,106.6296,1,2021-08-18
2691,2021-08-18 19:27:15,16.1848,103.3007,1,2021-08-18
2692,2021-08-18 19:30:54,30.2936,120.1614,1,2021-08-18
2693,2021-08-18 19:32:47,22.8233,104.9836,1,2021-08-18
2694,2021-08-18 19:37:26,16.1848,103.3007,1,2021-08-18
2695,2021-08-18 19:37:44,52.374,4.8897,1,2021-08-18
2696,2021-08-18 19:42:04,48.8534,2.3488,1,2021-08-18
2697,2021-08-18 19:42:08,40.7143,-74.0,1,2021-08-18
2698,2021-08-18 19:42:53,22.8233,104.9836,1,2021-08-18
2699,2021-08-18 19:43:46,1.2897,103.8501,1,2021-08-18
2700,2021-08-18 19:44:31,27.7017,85.3206,1,2021-08-18
2701,2021-08-18 19:44:35,52.374,4.8897,1,2021-08-18
2702,2021-08-18 19:45:08,48.8534,2.3488,1,2021-08-18
2703,2021-08-18 19:46:51,23.1167,113.25,1,2021-08-18
2704,2021-08-18 19:48:01,22.3167,114.1833,1,2021-08-18
2705,2021-08-18 19:48:19,23.1167,113.25,1,2021-08-18
2706,2021-08-18 19:48:48,22.5455,114.0683,1,2021-08-18
2707,2021-08-18 19:49:12,33.749,-84.0,1,2021-08-18
2708,2021-08-18 19:49:13,48.5172,34.6062,1,2021-08-18
2709,2021-08-18 19:49:40,10.823,106.6296,1,2021-08-18
2710,2021-08-18 19:49:48,35.6895,139.6917,1,2021-08-18
2711,2021-08-18 19:50:59,31.2222,121.4581,1,2021-08-18
2712,2021-08-18 19:51:23,45.8399,-119.0,1,2021-08-18
2713,2021-08-18 19:52:48,31.2222,121.4581,1,2021-08-18
2714,2021-08-18 19:54:02,52.2289,21.0519,1,2021-08-18
2715,2021-08-18 19:55:19,37.566,126.9784,1,2021-08-18
2716,2021-08-18 19:56:18,48.8534,2.3488,1,2021-08-18
2717,2021-08-18 19:56:28,22.3167,114.1833,1,2021-08-18
2718,2021-08-18 19:56:36,50.1155,8.6842,1,2021-08-18
2719,2021-08-18 19:56:48,34.0522,-118.0,1,2021-08-18
2720,2021-08-18 19:57:22,48.8534,2.3488,1,2021-08-18
2721,2021-08-18 19:57:31,16.1848,103.3007,1,2021-08-18
2722,2021-08-18 19:57:37,50.1155,8.6842,1,2021-08-18
2723,2021-08-18 19:57:50,28.6358,77.2245,1,2021-08-18
2724,2021-08-18 19:59:49,22.2783,114.1747,1,2021-08-18
2725,2021-08-18 20:00:13,51.4817,7.2165,1,2021-08-18
2726,2021-08-18 20:00:30,51.2217,6.7762,1,2021-08-18
2727,2021-08-18 20:00:34,40.8043,-74.0,1,2021-08-18
2728,2021-08-18 20:00:50,39.9075,116.3972,1,2021-08-18
2729,2021-08-18 20:00:59,44.9572,34.1108,1,2021-08-18
2730,2021-08-18 20:01:17,14.8818,103.4936,1,2021-08-18
2731,2021-08-18 20:01:23,52.2978,104.2964,1,2021-08-18
2732,2021-08-18 20:03:32,24.6009,98.7042,1,2021-08-18
2733,2021-08-18 20:04:14,40.8043,-74.0,1,2021-08-18
2734,2021-08-18 20:04:36,31.2222,121.4581,1,2021-08-18
2735,2021-08-18 20:04:44,40.8344,-74.0,1,2021-08-18
2736,2021-08-18 20:05:15,51.5085,0.0,1,2021-08-18
2737,2021-08-18 20:06:16,35.6895,139.6917,1,2021-08-18
2738,2021-08-18 20:06:18,21.3996,105.2222,1,2021-08-18
2739,2021-08-18 20:06:33,37.9838,23.7278,1,2021-08-18
2740,2021-08-18 20:06:53,40.8344,-74.0,1,2021-08-18
2741,2021-08-18 20:06:59,32.8546,-79.0,1,2021-08-18
2742,2021-08-18 20:07:02,44.804,20.4651,1,2021-08-18
2743,2021-08-18 20:07:50,55.7522,37.6156,1,2021-08-18
2744,2021-08-18 20:07:59,30.2936,120.1614,1,2021-08-18
2745,2021-08-18 20:11:41,19.0728,72.8826,1,2021-08-18
2746,2021-08-18 20:15:14,22.2783,114.1747,1,2021-08-18
2747,2021-08-18 20:15:47,21.0245,105.8412,1,2021-08-18
2748,2021-08-18 20:16:51,44.4048,8.9444,1,2021-08-18
2749,2021-08-18 20:18:45,39.9075,116.3972,1,2021-08-18
2750,2021-08-18 20:19:03,39.9075,116.3972,1,2021-08-18
2751,2021-08-18 20:21:33,22.5455,114.0683,1,2021-08-18
2752,2021-08-18 20:25:05,48.8534,2.3488,1,2021-08-18
2753,2021-08-18 20:25:07,40.8043,-74.0,1,2021-08-18
2754,2021-08-18 20:34:43,31.2222,121.4581,1,2021-08-18
2755,2021-08-18 20:37:26,1.3215,103.6957,1,2021-08-18
2756,2021-08-18 20:38:37,45.8399,-119.0,1,2021-08-18
2757,2021-08-18 20:40:43,39.9075,116.3972,1,2021-08-18
2758,2021-08-18 20:40:53,19.0728,72.8826,1,2021-08-18
2759,2021-08-18 20:41:12,36.3491,127.3849,1,2021-08-18
2760,2021-08-18 20:41:39,30.6667,104.0667,1,2021-08-18
2761,2021-08-18 20:42:03,1.3215,103.6957,1,2021-08-18
2762,2021-08-18 20:42:54,22.3167,114.1833,1,2021-08-18
2763,2021-08-18 20:43:15,40.8043,-74.0,1,2021-08-18
2764,2021-08-18 20:43:47,50.1155,8.6842,1,2021-08-18
2765,2021-08-18 20:44:22,53.7557,87.1099,1,2021-08-18
2766,2021-08-18 20:44:40,52.374,4.8897,1,2021-08-18
2767,2021-08-18 20:44:51,40.7143,-74.0,1,2021-08-18
2768,2021-08-18 20:46:06,31.2222,121.4581,1,2021-08-18
2769,2021-08-18 20:47:43,48.1482,17.1067,1,2021-08-18
2770,2021-08-18 20:47:56,22.2006,113.5461,1,2021-08-18
2771,2021-08-18 20:57:25,4.5339,-75.0,1,2021-08-18
2772,2021-08-18 21:00:05,37.3483,-121.0,1,2021-08-18
2773,2021-08-18 21:00:42,37.3483,-121.0,1,2021-08-18
2774,2021-08-18 21:00:54,1.3215,103.6957,1,2021-08-18
2775,2021-08-18 21:01:20,1.3215,103.6957,1,2021-08-18
2776,2021-08-18 21:01:29,50.1155,8.6842,1,2021-08-18
2777,2021-08-18 21:01:51,48.8534,2.3488,1,2021-08-18
2778,2021-08-18 21:02:44,36.6437,-93.0,1,2021-08-18
2779,2021-08-18 21:02:51,32.7831,-96.0,1,2021-08-18
2780,2021-08-18 21:03:03,22.5231,113.3791,1,2021-08-18
2781,2021-08-18 21:03:08,48.8534,2.3488,1,2021-08-18
2782,2021-08-18 21:04:20,33.5883,-7.0,1,2021-08-18
2783,2021-08-18 21:04:42,52.0767,4.2986,1,2021-08-18
2784,2021-08-18 21:05:34,22.5455,114.0683,1,2021-08-18
2785,2021-08-18 21:07:45,39.9075,116.3972,1,2021-08-18
2786,2021-08-18 21:08:01,34.0559,-118.0,1,2021-08-18
2787,2021-08-18 21:08:19,34.0522,-118.0,1,2021-08-18
2788,2021-08-18 21:08:28,3.5833,98.6667,1,2021-08-18
2789,2021-08-18 21:09:10,50.7248,7.1555,1,2021-08-18
2790,2021-08-18 21:09:43,25.4232,-101.0,1,2021-08-18
2791,2021-08-18 21:09:53,37.3483,-121.0,1,2021-08-18
2792,2021-08-18 21:10:27,39.9075,116.3972,1,2021-08-18
2793,2021-08-18 21:11:25,33.025,-96.0,1,2021-08-18
2794,2021-08-18 21:15:39,45.0448,38.976,1,2021-08-18
2795,2021-08-18 21:17:31,39.1142,-94.0,1,2021-08-18
2796,2021-08-18 21:19:26,13.2257,77.575,1,2021-08-18
2797,2021-08-18 21:20:19,19.0931,72.9049,1,2021-08-18
2798,2021-08-18 21:21:48,6.4541,3.3947,1,2021-08-18
2799,2021-08-18 21:24:18,39.9075,116.3972,1,2021-08-18
2800,2021-08-18 21:25:59,40.8344,-74.0,1,2021-08-18
2801,2021-08-18 21:29:24,23.1167,113.25,1,2021-08-18
2802,2021-08-18 21:30:37,43.297,5.3811,1,2021-08-18
2803,2021-08-18 21:31:40,23.1167,113.25,1,2021-08-18
2804,2021-08-18 21:32:24,43.7001,-79.0,1,2021-08-18
2805,2021-08-18 21:33:30,14.6407,-90.0,1,2021-08-18
2806,2021-08-18 21:44:53,25.7743,-80.0,1,2021-08-18
2807,2021-08-18 22:02:24,41.8919,12.5113,1,2021-08-18
2808,2021-08-18 22:03:23,48.8534,2.3488,1,2021-08-18
2809,2021-08-18 22:03:43,37.566,126.9784,1,2021-08-18
2810,2021-08-18 22:04:21,1.3215,103.6957,1,2021-08-18
2811,2021-08-18 22:31:12,55.6569,12.3638,1,2021-08-18
2812,2021-08-18 22:34:11,39.9075,116.3972,1,2021-08-18
2813,2021-08-18 22:44:02,36.175,-115.0,1,2021-08-18
2814,2021-08-18 22:45:35,19.0728,72.8826,1,2021-08-18
2815,2021-08-18 22:45:45,1.3215,103.6957,1,2021-08-18
2816,2021-08-18 22:46:13,40.7402,-73.0,1,2021-08-18
2817,2021-08-18 22:46:39,22.5455,114.0683,1,2021-08-18
2818,2021-08-18 22:47:09,30.2936,120.1614,1,2021-08-18
2819,2021-08-18 22:48:49,45.7664,5.0028,1,2021-08-18
2820,2021-08-18 22:50:04,35.1547,126.9156,1,2021-08-18
2821,2021-08-18 22:53:43,40.8344,-74.0,1,2021-08-18
2822,2021-08-18 22:54:11,30.5833,114.2667,1,2021-08-18
2823,2021-08-18 22:55:35,31.2222,121.4581,1,2021-08-18
2824,2021-08-18 22:55:37,1.3215,103.6957,1,2021-08-18
2825,2021-08-18 22:56:03,35.6145,-88.0,1,2021-08-18
2826,2021-08-18 22:56:17,46.3237,-120.0,1,2021-08-18
2827,2021-08-18 23:06:20,41.2647,69.2163,1,2021-08-18
2828,2021-08-18 23:09:12,51.5085,0.0,1,2021-08-18
2829,2021-08-18 23:09:47,43.8015,-79.0,1,2021-08-18
2830,2021-08-18 23:10:28,34.0522,-118.0,1,2021-08-18
2831,2021-08-18 23:10:42,55.3333,86.0833,1,2021-08-18
2832,2021-08-18 23:11:28,40.8344,-74.0,1,2021-08-18
2833,2021-08-18 23:12:11,42.5061,27.4678,1,2021-08-18
2834,2021-08-18 23:13:13,1.3215,103.6957,1,2021-08-18
2835,2021-08-18 23:16:52,23.7104,90.4074,1,2021-08-18
2836,2021-08-18 23:17:17,40.8344,-74.0,1,2021-08-18
2837,2021-08-18 23:17:26,50.1155,8.6842,1,2021-08-18
2838,2021-08-18 23:19:26,55.7522,37.6156,1,2021-08-18
2839,2021-08-18 23:20:26,50.1155,8.6842,1,2021-08-18
2840,2021-08-18 23:20:49,55.7522,37.6156,1,2021-08-18
2841,2021-08-18 23:30:44,37.566,126.9784,1,2021-08-18
2842,2021-08-18 23:30:56,1.3215,103.6957,1,2021-08-18
2843,2021-08-18 23:32:33,1.2897,103.8501,1,2021-08-18
2844,2021-08-18 23:33:15,40.8344,-74.0,1,2021-08-18
2845,2021-08-18 23:33:21,37.4989,126.7831,1,2021-08-18
2846,2021-08-18 23:38:25,45.4112,-75.0,1,2021-08-18
2847,2021-08-18 23:40:36,18.9261,-99.0,1,2021-08-18
2848,2021-08-18 23:44:01,25.0478,121.5319,1,2021-08-18
2849,2021-08-18 23:45:11,41.5878,-93.0,1,2021-08-18
2850,2021-08-18 23:45:36,14.6407,-90.0,1,2021-08-18
2851,2021-08-18 23:50:51,13.2257,77.575,1,2021-08-18
2852,2021-08-18 23:51:17,37.566,126.9784,1,2021-08-18
2853,2021-08-18 23:51:37,26.6617,119.5228,1,2021-08-18
2854,2021-08-18 23:53:03,36.175,-115.0,1,2021-08-18
2855,2021-08-18 23:54:05,37.3893,-122.0,1,2021-08-18
2856,2021-08-18 23:54:24,55.7522,37.6156,1,2021-08-18
2857,2021-08-18 23:55:53,40.8043,-74.0,1,2021-08-18
2858,2021-08-18 23:56:25,41.2647,69.2163,1,2021-08-18
2859,2021-08-19 00:01:44,48.1958,-114.0,1,2021-08-19
2860,2021-08-19 00:02:00,39.6844,106.8158,1,2021-08-19
2861,2021-08-19 00:05:13,40.7143,-74.0,1,2021-08-19
2862,2021-08-19 00:12:46,52.374,4.8897,1,2021-08-19
2863,2021-08-19 00:17:55,3.1412,101.6865,1,2021-08-19
2864,2021-08-19 00:18:24,52.2576,87.1224,1,2021-08-19
2865,2021-08-19 00:19:49,39.0437,-77.0,1,2021-08-19
2866,2021-08-19 00:20:21,34.7578,113.6486,1,2021-08-19
2867,2021-08-19 00:20:25,25.3471,74.6408,1,2021-08-19
2868,2021-08-19 00:39:32,21.0245,105.8412,1,2021-08-19
2869,2021-08-19 00:47:40,37.566,126.9784,1,2021-08-19
2870,2021-08-19 00:48:46,7.0292,-71.0,1,2021-08-19
2871,2021-08-19 00:49:27,52.0767,4.2986,1,2021-08-19
2872,2021-08-19 00:59:37,25.7743,-80.0,1,2021-08-19
2873,2021-08-19 01:01:45,40.714,-73.0,1,2021-08-19
2874,2021-08-19 01:02:11,49.6117,6.13,1,2021-08-19
2875,2021-08-19 01:04:27,36.175,-115.0,1,2021-08-19
2876,2021-08-19 01:05:09,37.3924,-121.0,1,2021-08-19
2877,2021-08-19 01:10:59,50.1155,8.6842,1,2021-08-19
2878,2021-08-19 01:11:38,52.5853,-1.0,1,2021-08-19
2879,2021-08-19 01:13:36,37.3476,-121.0,1,2021-08-19
2880,2021-08-19 01:13:40,19.0379,-98.0,1,2021-08-19
2881,2021-08-19 01:14:00,33.9137,-98.0,1,2021-08-19
2882,2021-08-19 01:14:03,40.8043,-74.0,1,2021-08-19
2883,2021-08-19 01:14:10,57.6299,39.8737,1,2021-08-19
2884,2021-08-19 01:14:26,25.9714,119.6457,1,2021-08-19
2885,2021-08-19 01:17:28,1.2897,103.8501,1,2021-08-19
2886,2021-08-19 01:19:58,52.374,4.8897,1,2021-08-19
2887,2021-08-19 01:28:59,45.504,-73.0,1,2021-08-19
2888,2021-08-19 01:29:57,50.6942,3.1746,1,2021-08-19
2889,2021-08-19 01:30:56,37.3924,-121.0,1,2021-08-19
2890,2021-08-19 01:32:16,25.0478,121.5319,1,2021-08-19
2891,2021-08-19 01:32:48,1.3215,103.6957,1,2021-08-19
2892,2021-08-19 01:33:13,51.5085,0.0,1,2021-08-19
2893,2021-08-19 01:34:10,37.3394,-121.0,1,2021-08-19
2894,2021-08-19 01:34:40,39.9075,116.3972,1,2021-08-19
2895,2021-08-19 01:34:57,40.8043,-74.0,1,2021-08-19
2896,2021-08-19 01:35:41,59.9386,30.3141,1,2021-08-19
2897,2021-08-19 01:35:59,18.5196,73.8554,1,2021-08-19
2898,2021-08-19 01:37:06,22.5455,114.0683,1,2021-08-19
2899,2021-08-19 01:39:17,13.2257,77.575,1,2021-08-19
2900,2021-08-19 01:47:23,37.566,126.9784,1,2021-08-19
2901,2021-08-19 01:47:28,18.5196,73.8554,1,2021-08-19
2902,2021-08-19 01:48:05,22.5455,114.0683,1,2021-08-19
2903,2021-08-19 01:52:09,52.2978,104.2964,1,2021-08-19
2904,2021-08-19 01:52:18,13.2257,77.575,1,2021-08-19
2905,2021-08-19 01:54:41,39.7042,-86.0,1,2021-08-19
2906,2021-08-19 01:57:21,23.1167,113.25,1,2021-08-19
2907,2021-08-19 02:05:22,46.8123,-71.0,1,2021-08-19
2908,2021-08-19 02:07:13,23.1167,113.25,1,2021-08-19
2909,2021-08-19 02:07:47,55.7522,37.6156,1,2021-08-19
2910,2021-08-19 02:08:16,31.2222,121.4581,1,2021-08-19
2911,2021-08-19 02:08:26,36.175,-115.0,1,2021-08-19
2912,2021-08-19 02:08:52,39.9075,116.3972,1,2021-08-19
2913,2021-08-19 02:08:55,39.9075,116.3972,1,2021-08-19
2914,2021-08-19 02:12:35,49.6117,6.13,1,2021-08-19
2915,2021-08-19 02:20:44,51.5085,0.0,1,2021-08-19
2916,2021-08-19 02:21:56,39.9075,116.3972,1,2021-08-19
2917,2021-08-19 02:22:29,51.2217,6.7762,1,2021-08-19
